category,date,description_text,likes,num_reviews,review_score,title,user_name,views
In-Ear,"Mar 13, 2018",Old Skool Dynamic Driver (sleeper),0,2.0,4.5,Knowledge Zenith EDR1  in-ear monitor,DocHoliday,4K
Wireless,"Mar 12, 2018",Wireless MMCX APTX headphones,0,1.0,3,Macaw Tx-80,Wiljen,2K
Universal Fit,"Mar 12, 2018",Triple Driver Hybrid - open back design,0,1.0,3,Meizu Flow,Wiljen,5K
Universal Fit,"Mar 12, 2018","A dynamic driver IEM with a stainless-steel housing, MMCX cables, and switchable tuning filters.",0,6.0,4.3,Advanced Sound GT3,Cinder,6K
Universal Fit,"Mar 12, 2018","Specification

Brand: TANCHJIM
Model: Darkside
The size of driver: 9.2mm
Diaphragm type: Graphene diaphragm
Frequency Response Range: 20Hz ~...",0,2.0,4.3,Tanchjim Darkside,audio123,5K
Universal Fit,"Mar 11, 2018",Budget friendly in-ear earphone,0,2.0,2.8,ColaRad C2,B9Scrambler,2K
Universal Fit,"Mar 11, 2018","TOTL Universal In Ear Monitor from Audiofly, 6BA Drivers in each earpiece",0,2.0,4.8,Audiofly AF-1120,WhiskeyJacks,6K
Over-Ear,"Mar 11, 2018","Audeze proudly presents a new take on our classic LCD2 design. The new LCD2 Classic headphone comes with a lightweight suspension headband,...",0,3.0,4,Audeze LCD2 Classic,vrln,19K
Wireless,"Mar 29, 2018",Digital Wireless IEM System,0,1.0,5,MIPRO MI-909 Wireless IEM System,BulldogXTRM,9K
In-Ear,"Mar 27, 2018","A golden dynamic driver-based iem with a golden sound, one that truly shines in so many ways beyond its golden exterior. Made by a company that...",0,3.0,5,Flares GOLD by Flare Audio,Arysyn,8K
Universal Fit,"Mar 26, 2018",Single balanced armature earphone with custom drivers developed in house by EARNiNE.,0,2.0,4,EARNiNE EN1J,B9Scrambler,3K
Wireless,"Mar 25, 2018",Westone have carefully tuned the single full-range balanced armature driver in the heart of the Wx for a sound with enhanced sonic detail and a...,0,1.0,4,Westone Wx Single Driver In Ear Wireless Earphones with Smartphone Controls & Mic,Dobrescu George,4K
In-Ear,"Mar 24, 2018","Driver Type
Driver Unit
Impedance
Sound Pressure Level
Frequency Response
Weight (with Cable)
Cable Length
Connectors

 
 
 
 
 
 EPH-100...",0,1.0,3.5,Yamaha EPH-100,NymPHONOmaniac,4K
In-Ear,"Mar 23, 2018","DIAMOND IN THE ROUGH  
(Micro-Dynamic magic)",0,0.0,0,KZ HDS3 (Knowledge Zenith),DocHoliday,836
Universal Fit,"Mar 22, 2018","SPECS
Single 5.8 mm dynamic driver
Precision-machined ported aluminum housing
Reflective cable with Vectran fibre weave
3.5 mm termination and...",0,1.0,5,NOBLE AUDIO EDC VELVET,narco dacunzolo,6K
In-Ear,"Mar 22, 2018",Lesson learned,1,1.0,4,TRN V20 in-ear monitor,DocHoliday,14K
In-Ear,"Mar 21, 2018",5-driver Hybrid (4BA + 1DD),0,0.0,0,Knowledge Zenith ZS10  in-ear monitor,DocHoliday,3K
In-Ear,"Mar 21, 2018",Dual Diaphragm Graphene Driver,1,1.0,5,UiiSii CM5 in-ear monitor,DocHoliday,5K
In-Ear,"Mar 21, 2018",2DD 2way iem,0,1.0,4,SoundzAid Magnolia,MrOTL,2K
In-Ear,"Mar 20, 2018","Pink color, Good bass, I'm a fan.",0,0.0,0,Soundpeats Q30 Bluetooth headphones,happy0713,2K
Wireless,"Mar 18, 2018",Wireless over-ear headphones,0,1.0,3,Edifier w806BT,Wiljen,7K
In-Ear,"Mar 18, 2018",Hybrid In-Ear from Creative,0,1.0,5,Creative Aurvana Trio,earfonia,15K
Universal Fit,"Mar 17, 2018","MEMT X9s High Fidelity Full Metal In-ear Earphone with Mic

Description


Mobile Games & Theater exclusive Earphones
Red copper material, powerful...",0,0.0,0,MEMT X9s,Cinder,668
Universal Fit,"Apr 11, 2018","Driver Configuration: 7 Balanced Armature
Frequency Response: 20 Hz – 20 kHz
Sensitivity: 114 dB (Switch up) 111 dB (Switch down)
Impedance: 24...",0,2.0,5,Aroma Musical Box Twins,audio123,3K
On-Ear,"Apr 11, 2018","The ATH-M60x on-ear professional monitor headphones utilize the same proprietary 45 mm drivers found in the ATH-M50x headphones, delivering...",1,0.0,0,Audio Technica ATH-M60X,Mshenay,4K
Over-Ear,"Apr 7, 2018",The HIFIMAN SUNDARA is an open backed headphone with a specially designed planar magnetic driver. The connection to which is made via the supplied...,0,8.0,4.6,HIFIMAN SUNDARA,Vero Golf Champ,13K
Earbuds,"Apr 6, 2018","Model Number:HEADROOM MS16

Transducer Principle: Dynamic

Impedance: 32ohm

Sensitivity: 115±3dB

Frequency Response: 20Hz-20kHz

Length:120cm",0,1.0,4,Headroom MS16,larry piencenaves,7K
In-Ear,"Apr 6, 2018","Comet

Awesome sounding earphone.
Stainless Steel Body.
Copper Litz Cable with 3-Button Control + Mic.
Designed and Assembled in Portland, Oregon.",0,9.0,4.3,Campfire Audio Comet,Hawaiibadboy,49K
Over-Ear,"Apr 5, 2018","The M650 features a larger earcup than the M600, offering more bass and a larger soundstage than it’s smaller cousin.",0,0.0,0,Monolith M650 Open Back Over Ear Headphones,FastAndClean,2K
Over-Ear,"Apr 5, 2018",The Monolith M600 has been designed from the ground up for the Monolith series. Featuring a newly engineered 50mm dynamic driver in an open back...,0,0.0,0,Monolith M600 Open Back Over Ear Headphones,FastAndClean,915
Universal Fit,"Apr 4, 2018",Single DD IEM from Accutone with a punch V-shaped sound signature.,0,2.0,4.3,Accutone Studio S1,Cinder,4K
In-Ear,"Apr 2, 2018",Analog warmth for our digital age!,0,1.0,4,Knowledge Zenith ED7  in-ear monitor,DocHoliday,2K
In-Ear,"Apr 2, 2018",4BA+1Dynamic drivers earphones,1,8.0,3.6,KZ ZS10,NymPHONOmaniac,61K
In-Ear,"Mar 31, 2018",Sublime Simplicity.......for the astute.,1,1.0,4.5,Knowledge Zenith ATR in-ear monitor,DocHoliday,3K
Headphones,"Mar 31, 2018",DT990 Premium 32ohm,0,0.0,0,DT990 Premium 32ohm,JewFerrigno,585
Headphones,"Mar 31, 2018",Philips SHP9500s,0,0.0,0,SHP9500s,JewFerrigno,616
Noise-Canceling,"Mar 30, 2018","Active Noise Cancelling Wireless Headphones Bluetooth 4.1 Sports Earphones - HD Stereo, Monitor Mode, IPX4 Sweatproof, 13 Hours Playtime, Neckband...",0,1.0,4,Linner NC50,crabdog,4K
Universal Fit,"Mar 29, 2018",E.S.R is from the new EP line up from Empire Ears. This IEM is tuned by 2 times Grammy winning audio engineer Michael Graves,0,11.0,4.2,Empire Ears Empire Studio Reference (E.S.R),ShyamS,9K
Universal Fit,"Apr 26, 2018",Universal fit U12t,0,2.0,4.3,64Audio U12t,BulldogXTRM,9K
Universal Fit,"Apr 26, 2018",Dual-dynamic sports earphone,0,1.0,3,Nabolang F910,B9Scrambler,3K
Custom,"Apr 26, 2018","Single Proprietary Precision Balanced Armature Driver
No crossover
3D printed ergonomic semi-custom shell design
FR: 20Hz – 20kHz
Sensitivity:...",1,0.0,0,Jomo audio Haka,HansBarbarossa,1K
Universal Fit,"Apr 23, 2018","Specifications

7 BA drivers per ear
3 sound bores
5-way passive crossover
Frequency Response: 10Hz – 22kHz
Sensivity (50Hz):...",0,2.0,5,Ambient Acoustics AM7 LAM-U,audio123,5K
Over-Ear,"Apr 21, 2018","This is the latest flagship from Stax, a further evolution from the SR-009 with new generation (MLER2) electrode membranes.

First impressions are...",0,0.0,0,Stax SR-009S Electrostatic Headphones,padam,4K
In-Ear,"Apr 18, 2018","Key Highlights:
25db sound insulation, creating comfortable personal music space ,
Unique frequency-division technology
Imported resin material...",1,2.0,4.3,Magaosi X3,manukmanohar,11K
Custom,"Apr 17, 2018",Unique Custom In-Ear monitors with Seven BA drivers per ear,0,2.0,5,Ambient Acoustics AM7 LAM-С,cleg,7K
Headphones,"Apr 16, 2018",Planar Magnetic Headphones,2,0.0,0,MrSpeakers Ether Flow,mg2550arch,661
Headphones,"Apr 16, 2018","AEON packs all the technology of ETHER Flow headphones into a compact, comfortable and cost-effective design, delivering the best of ETHER Flow...",0,0.0,0,MrSpeakers Aeon Flow Open,AxelCloris,1K
Universal Fit,"Apr 16, 2018","Aurora features two custom-tuned precision balanced armature receiver, one dedicated to handle bass and one to handle midrange and treble. It...",0,4.0,4.1,Symphonium Audio Aurora,ryanjsoo,3K
In-Ear,"Apr 15, 2018",Hybrid 1 dynamic driver + 1 balanced armature in-ear monitors from Xiaomi,0,0.0,0,Xiaomi PIston v4 Hybrid,Auxillium,2K
Headphones,"Apr 15, 2018","Planar magnetic headphone, lightweight, great build quality, relatively comfortable, balanced sound quality.",1,0.0,0,Acoustic Research AR-H1,WhiskeyJacks,642
Over-Ear,"Apr 14, 2018","Thror, Odin's successor. It has a new, higher class and better performing driver. The new driver is made of high-tech materials and includes a new...",0,1.0,4,Kennerton Thror,Mshenay,5K
Earbuds,"Apr 13, 2018",Budget ear bud,0,1.0,2.5,TY Hi-Z F32MT,B9Scrambler,2K
Earbuds,"Apr 11, 2018",Premium 150 ohm ear bud,0,1.0,4,Astrotec Lyra Collection 150 ohm,B9Scrambler,2K
Over-Ear,"May 14, 2018","Closed-Back, Planar Magnetic Headphone with custom Dekoni Earpads and internal modifications",0,5.0,3.7,Dekoni Blue,DekoniAudio,7K
Universal Fit,"May 11, 2018","While the Canfield Pro In-Ear Monitors were specifically crafted for artists performing live, we believe everyone should be able to enjoy...",0,1.0,4.5,Canfield Pro In-Ear Monitors,Cinder,2K
Universal Fit,"May 11, 2018","Developed with our partners at Campfire Audio, the In-Ear monitors boast a wide range 8.5MM Beryllium dynamic driver that illuminates a rich,...",0,1.0,4.5,Shinola The Canfield In-Ear Monitors,Cinder,4K
Universal Fit,"May 10, 2018","[IMG]


A single dynamic design ,the AAW x Shozy Hibiki is unique in its form – a combination of an agronomical in-canal design fused with real...",0,2.0,4,Shozy x AAW Hibiki Special Edition,faceestrella,6K
Universal Fit,"May 9, 2018",A titanium dynamic driver IEM utilizing PEEK technology. Featuring MMCX cables and acoustic tuning filters.,0,3.0,4.3,Echobox Nomad N1,Cinder,7K
In-Ear,"May 6, 2018","Atlas

$1,299.00

Gigantic and Fantastic Sound.
Stainless Steel Body.
Full Range 10mm A.D.L.C. Diaphragm Dynamic Driver.
Designed and Assembled in...",0,15.0,4.5,Campfire Audio Atlas,FastAndClean,26K
Universal Fit,"May 2, 2018",Hybrid (8mm dynamic driver + 30095 balanced armature) IEM,0,1.0,4,Yersen FEN-2000,darmanastartes,6K
Universal Fit,"May 2, 2018",2 BA driver Universal fit IEM,0,2.0,4.8,InEarz Zen 2,BulldogXTRM,6K
On-Ear,"May 1, 2018","The new Koss Porta Pro® Wireless takes the legendary sound and the iconic design of the classic Koss Porta Pro® headphones, wireless.",1,0.0,0,Koss Porta Pro Wireless,joe,2K
Earbuds,"Apr 30, 2018","1. Product Name: FENGRU DIY EMX500S Bass In-ear earphone 	

 2. Brand: FENGRU	

 3. Model: DIY EMX500S	

 4. Earphone type: In-ear	

 5....",0,1.0,4,FENGRU DIY EMX500S,SweetEars,5K
Over-Ear,"Apr 30, 2018","[ATTACH]
Serious gamers need serious equipment. When the competition steps up, the GSP 600 professional gaming headset delivers. Ergonomically...",0,0.0,0,Sennheiser GSP 600,Sennheiser,2K
Over-Ear,"Apr 30, 2018",Closed Back Gaming and Broadcast Headset,0,0.0,0,Sennheiser GSP 500,Sennheiser,2K
Universal Fit,"Apr 30, 2018",Rose BR7 7 Balanced Armature Driver,0,0.0,0,Rose BR7 7 Balanced Armature Driver,manukmanohar,1K
Universal Fit,"Apr 29, 2018",Dynamic Driver HiFi Metal In-ear Earphone,0,5.0,3.7,Rose North Forest,Kervsky,5K
Noise-Canceling,"Apr 27, 2018",Noise canceling Hybrid earphones with volume control and mic,0,1.0,4.5,Xiaomi Active Noise Canceling Headphones,NymPHONOmaniac,15K
Custom,"May 28, 2018","SPECIFICATIONS
2 High, 2 Mid and 2 Low Balanced Armatures
Integrated crossover
Triple Bore
Impedance 20 Ohm
Noise Isolation -26dB
Input connecter...",0,1.0,5,INEARZ EUPHORIA ADEL,narco dacunzolo,3K
Headphones,"May 26, 2018",Modded Akai X50 compared to another MDH9000 clone (stock),1,1.0,4.5,MODDED Akai Professional X50 (vs stock),Pharmaboy,2K
Sport,"May 24, 2018",Wireless in-ear from Sennheiser designed for active listening.,0,0.0,0,Sennheiser CX SPORT In-Ear Wireless Headphones,AxelCloris,2K
Custom,"May 23, 2018","8 Balanced Amature drivers ciem/ Universal iem,
Made in South-Korea",0,1.0,5,Hidition NT-8,MrOTL,6K
Earbuds,"May 23, 2018","Made by Indonesian earbud artist, Willy Jaya Lukito, this the second revision of the MK1 earbud.",1,2.0,3.3,Willsound MK1 Rev. 2,dheepak10,7K
Earbuds,"May 23, 2018","Made by Indonesian earbud artist, Willy Jaya Lukito, this the second revision of the popular MK2 earbuds.",0,1.0,4.5,Willsound MK2 Rev. 2,dheepak10,15K
Over-Ear,"May 22, 2018",Over-Ear Bluetooth Headphones,0,0.0,0,Soundcore Vortex Wireless Over-Ear Headphones by Anker,phantompersona,2K
Universal Fit,"May 21, 2018",The IE 80 S ear-canal headphones take the striking combination of aesthetic design and professional functionality to a new level. Refined in just...,0,1.0,4,Sennheiser IE 80 S,EagleWings,10K
Universal Fit,"May 20, 2018",NiceHCK's 6BA semi custom universal.,0,1.0,5,NiceHCK HK6,Dsnuts,8K
In-Ear,"May 19, 2018","【AptX for High Fidelity Audio & CVC6.0】 aptX codec provides pure, CD-like high quality sound for compatible devices. With CVC 6.0 noise cancelling...",0,1.0,4.5,Dudios Zeus,Army-Firedawg,12K
Headphones,"May 17, 2018",The lighter and easier to drive studio version of Audeze LCD-4 at a more affordable price,0,2.0,5,Audeze LCD-MX4,Dobrescu George,9K
Universal Fit,"May 17, 2018","Driver Configuration: 3 Balanced Armature, 3 ways with HQ tunable crossover
Frequency Response: 10 Hz - 20 kHz
DCR: 31.5 to 41.5 (Depends on...",0,1.0,4.5,Earsonics Velvet V2,audio123,4K
Universal Fit,"May 15, 2018",Dual Balanced Driver IEM designed in collaboration with Jerry Harvey Audio.,0,0.0,0,Astell&Kern Billie Jean,AxelCloris,2K
Universal Fit,"May 15, 2018",The Simphonio Xcited2 is the new single dynamic driver In-Ear Monitor of the company Simphonio,0,3.0,4.3,Simphonio Xcited2 In-Ear Monitor,Moonstar,3K
Universal Fit,"May 15, 2018","SPECS:
•	System: 3-way system(5 drivers)
•	Transmission range: approx. 20 Hz–20000 Hz
•	Output sound pressure: 120dB
•	Impedance: 13 Ohms
•	Cable...",0,1.0,4.5,INEAR SD5,narco dacunzolo,4K
Headphones,"May 5, 2010",Panasonic RP-HT21 Lightweight Headphones with XBS Extra Bass System,0,0.0,0,Panasonic RP-HT21 Lightweight Headphones with XBS port for increased bass response,,747
On-Ear,"May 5, 2010",Studio Monitor Series Headphones incorporate high-end materials and advanced engineering;...,0,13.0,3.2,Sony MDR-V150 Monitor Series Headphones with Reversible Earcups,,6K
Over-Ear,"May 5, 2010","The Sennheiser HD202 closed, dynamic hi-fi stereo headphones feature good insulation against...",0,18.0,3.7,Sennheiser HD 202 Headphones,,9K
Headphones,"May 5, 2010",How can you make the #1 best-selling earbuds even better.  Listen to your customers.  The JLab...,0,2.0,3.3,JBuds J2 Premium Hi-Fi Noise-Isolating Earbuds (Onyx Black),,2K
Headphones,"May 5, 2010",The Apple Earphones with Remote and Mic take the acclaimed Apple iPod Earphones and add a control...,0,1.0,2,Apple Earphones with Remote & Mic,,997
Headphones,"May 5, 2010",,0,1.0,5,JBuds J3 Micro Atomic In-Ear Earphones with Travel Case (Jet Black) [Amazon Frustration-Free Packaging],,994
Headphones,"May 5, 2010",Coby Electronics is a manufacturer of quality consumer electronics products designed to deliver...,0,0.0,0,Coby CVE92 Isolation Stereo Earphones,,2K
Over-Ear,"May 5, 2010",The ideal entry into the world of powerful stereo sound: The HD 201 has good attenuation of ambient...,0,34.0,3.6,Sennheiser HD 201 Headphones,,18K
Headphones,"May 5, 2010",Everything sounds better when you use Sony MDR-XD200 Studio Monitor Series Headphones from digital...,0,3.0,2.5,Sony MDR-XD200 Stereo Headphones,,7K
Headphones,"May 5, 2010","Noise Canceling Earbud Headphones Reduce Outside Noise by 88% (18dB) at 200Hz, Compact Pen-Type...",0,0.0,0,Panasonic RP-HC55-S Noise-Cancelling Earbud Headphones (Silver),,549
Headphones,"May 5, 2010",Hear every detail of your music every time you tune in with the Apple In-Ear Headphones with Remote...,0,0.0,0,Apple In-ear Headphones with Remote & Mic,,369
Headphones,"May 5, 2010",How can you make the #1 best-selling earbuds even better.  Listen to your customers.  The JLab...,0,0.0,0,JBuds J2 Premium Hi-Fi Noise-Isolating Earbuds (White/Gray),,261
Headphones,"May 5, 2010",Philips Rich Bass Neckband Headphones SHS5200/28 (replaces SHS5200),0,1.0,2,Philips Rich Bass Neckband Headphones SHS5200/28 (replaces SHS5200),,2K
Headphones,"May 5, 2010",The new JVC HA-NC250 combines outstanding sound quality with advanced noise-canceling and isolation...,0,0.0,0,JVC HANC250 High-Grade Noise-Cancelling Headphones,,614
Headphones,"May 5, 2010",How can you make the #1 best-selling earbuds even better.  Listen to your customers.  The JLab...,0,0.0,0,JBuds J2 Premium Hi-Fi Noise-Isolating Earbuds (Black/Chrome Silver),,265
Headphones,"May 5, 2010",The CX380 In Ear Canal Mini Speakers deliver massive sound despite their small size.  The sweat...,0,1.0,3,Sennheiser CX380 Sport Series II Noise Isolating Earphones,,2K
Headphones,"May 5, 2010","Anything you wear on your head affects your appearance. As an interim step toward face tattoo,...",0,0.0,0,Skullcandy INK'D Earbuds (Pink),,198
Headphones,"May 5, 2010","The Mothership has Landed! JBuds J3 Micro Atomic. Full metal housing and components, cold forged...",0,0.0,0,JBuds J3 Micro Atomic In-Ear Earphones with Travel Case (Titanium Silver) [Amazon Frustration-Free Packaging],,525
Headphones,"May 5, 2010",The Sennheiser RS-120 Wireless Headphones are an ideal choice for wireless use of both Hi-Fi audio...,0,0.0,0,Sennheiser RS 120 926 MHz Wireless RF Headphones with Charging Cradle,,1K
Headphones,"May 5, 2010","Even when you're really moving, these stylish new headphones fit snugly and comfortably. This model...",0,0.0,0,Sony Ultra Lightweight MDR-W08L Vertical In-The-Ear Headphones,,1K
Headphones,"May 5, 2010",Dynamic element design for deep bass performance; Comfort zone setting on temporal pad for...,0,13.0,4.2,Koss PortaPro  Headphones with Case,,5K
Universal Fit,"May 5, 2010","Tune out the external environment and tune into your own private concert experience anytime,...",0,21.0,3.3,Klipsch IMAGE S4 In-Ear Enhanced Bass Noise-Isolating Headphones,,6K
Headphones,"May 5, 2010",Music professionals know well designed earphones shouldn’t compete with outside noises. High...,0,4.0,3.6,Altec Lansing UHP606 Backbeat Pro Reference Earphones (Black/Gold),,2K
Headphones,"May 5, 2010","The MX85 Twist to Fit Ear Speakers are compatible with MP3, iPod and other portable devices with a...",0,0.0,0,Sennheiser MX85 Sport Series II Twist to Fit Stereo For Sports,,455
Headphones,"May 5, 2010",Philips Flexible Earhook Headphones SHS3200/28 Black (replaces SHS3200/37),0,0.0,0,Philips Flexible Earhook Headphones SHS3200/28 (Black) (replaces SHS3200/37),,699
Headphones,"May 5, 2010","The ultimate in mobility, sound and comfort has arrived with V-Moda's Vibe Duo. It has DUAL...",0,1.0,3.5,"V-Moda Vibe Duo Earbud Headset (Chrome, iPhone Compatible)",,1K
Headphones,"May 5, 2010",Listen to music just about anywhere without the hassle of cumbersome wires! The powerful...,0,0.0,0,Cables Unlimited 900MHz Wireless Stereo Headphones (SPK-9100),,452
On-Ear,"May 5, 2010",Portable headphone the on-the-go user,0,22.0,4.3,Koss KSC75 Portable Stereophone Headphones,,24K
Universal Fit,"May 5, 2010","Successor model for MDR-EX55 ¿ change to new hybrid silicone type earbuds for better sound, more...",0,0.0,0,Sony MDR-EX56LP/BLK EX Style Headphones - Hybrid Silicone Type Earbuds (Black),,597
Headphones,"May 5, 2010","Presenting high quality in-ear headphones engineered and developed by Bose, the most respected name...",0,0.0,0,Bose® In-Ear Headphones,,1K
Over-Ear,"May 5, 2010",Step up to a higher level of quality sound. The MDRV6 headphones boost a 40 MM Diameter Driver for...,0,16.0,4.2,Sony MDR-V6 Monitor Series Headphones,,10K
